candidate_id,name,party,municipality,priority_number,priority_title,priority_description,priority_full_text
635,Marie Budtz Andersen,C,Frederiksberg Kommune,1,Det sociale område,"Det sociale område er min mærkesag, fordi det handler om retssikkerhed, værdighed og ansvar. Som socialfaglig jurist har jeg i mange år arbejdet dér, hvor lovgivning møder virkelighed – hvor mennesker har brug for, at systemet faktisk virker. Jeg mener, vi skal styrke hjælpen til dem, der har det sværest, men gøre det med faglighed og omtanke.","Det sociale område : Det sociale område er min mærkesag, fordi det handler om retssikkerhed, værdighed og ansvar. Som socialfaglig jurist har jeg i mange år arbejdet dér, hvor lovgivning møder virkelighed – hvor mennesker har brug for, at systemet faktisk virker. Jeg mener, vi skal styrke hjælpen til dem, der har det sværest, men gøre det med faglighed og omtanke."
635,Marie Budtz Andersen,C,Frederiksberg Kommune,2,Kulturpolitik,"Kulturen er vigtig, fordi den giver os fællesskab, identitet og mening. Jeg ønsker, at kultur ikke kun er for de få, men for alle – også dem, der sjældent selv opsøger den. Biblioteker, musik, teater og fælles arrangementer er steder, hvor vi mødes på tværs af forskelle. Kultur er ikke pynt, men fundamentet for dannelse og sammenhængskraft.","Kulturpolitik : Kulturen er vigtig, fordi den giver os fællesskab, identitet og mening. Jeg ønsker, at kultur ikke kun er for de få, men for alle – også dem, der sjældent selv opsøger den. Biblioteker, musik, teater og fælles arrangementer er steder, hvor vi mødes på tværs af forskelle. Kultur er ikke pynt, men fundamentet for dannelse og sammenhængskraft."
657,Caspar Stefani,C,Frederiksberg Kommune,1,Bedre vilkår for familier,Frederiksberg skal være Danmarks bedste by at være familie i,Bedre vilkår for familier : Frederiksberg skal være Danmarks bedste by at være familie i
657,Caspar Stefani,C,Frederiksberg Kommune,2,Respekt for borgernes penge,Der skal være fuld fokus på kernevelfærd af høj kvalitet,Respekt for borgernes penge : Der skal være fuld fokus på kernevelfærd af høj kvalitet
657,Caspar Stefani,C,Frederiksberg Kommune,3,Pas på Frederiksbergs grønne områder,Byggestop på grønne områder og flere grønne åndehuller,Pas på Frederiksbergs grønne områder : Byggestop på grønne områder og flere grønne åndehuller
650,Maj-Britt Mathiesen,C,Frederiksberg Kommune,1,Grøn by og miljø politik,"Flere grønne områder, træer, byhaver og grønne tag med beplantninger og bier. Lokale energifællesskaber og solceller. Enklere affaldssortering. Bæredygtighed som fag på skoleskemaet. Bæredygtige liv for det hele menneske i balance.","Grøn by og miljø politik : Flere grønne områder, træer, byhaver og grønne tag med beplantninger og bier. Lokale energifællesskaber og solceller. Enklere affaldssortering. Bæredygtighed som fag på skoleskemaet. Bæredygtige liv for det hele menneske i balance."
650,Maj-Britt Mathiesen,C,Frederiksberg Kommune,2,Styrket uddannelser på flere niveauer,"To undervisere i hver klasse. Faglig kompetent støtte til elever med udfordringer. Flere bøger, færre skærme i undervisningslokalet. Kunstfagligt personale som bærere af de kunstneriske fag. Mere kunst og kultur på skemaerne i skolerne.","Styrket uddannelser på flere niveauer : To undervisere i hver klasse. Faglig kompetent støtte til elever med udfordringer. Flere bøger, færre skærme i undervisningslokalet. Kunstfagligt personale som bærere af de kunstneriske fag. Mere kunst og kultur på skemaerne i skolerne."
650,Maj-Britt Mathiesen,C,Frederiksberg Kommune,3,Styrket kunst og kulturinstitutioner,"Højere prioritering af kunst og kultur i samfundet for alles bedst. Der er evidens for at bevæge sig fysisk eller blive bevæget fører til bedre trivsel,  indlæringsevne og mere nuanceret refleksions niveau. Det bliver mere og mere nødvendigt at tænke kritisk ifht. vores omverden og nyhedsstrømmen. Det bidrager kultur, kunst og kunstneriske processer til. Kunst på skemaet og mere kunst til flere.","Styrket kunst og kulturinstitutioner : Højere prioritering af kunst og kultur i samfundet for alles bedst. Der er evidens for at bevæge sig fysisk eller blive bevæget fører til bedre trivsel,  indlæringsevne og mere nuanceret refleksions niveau. Det bliver mere og mere nødvendigt at tænke kritisk ifht. vores omverden og nyhedsstrømmen. Det bidrager kultur, kunst og kunstneriske processer til. Kunst på skemaet og mere kunst til flere."
642,Torben Grinderslev,C,Frederiksberg Kommune,1,Jeg kæmper for bedre forhold for veteraner,"På Frederiksberg bor der omkring 1.000 veteraner, som har været udsendt af Forsvaret, Politiet eller Beredskabet. Veteranerne fortjener anerkendelse og fortjener at blive lyttet til. Jeg arbejder for bedre bedre vilkår for veteranerne og deres familier i kommunen. Jeg arbejder for tilbud om hjælp og støtte til veteraner, som trænger til det. Jeg arbejder for rabatter og gratis tilbud til veteraner","Jeg kæmper for bedre forhold for veteraner : På Frederiksberg bor der omkring 1.000 veteraner, som har været udsendt af Forsvaret, Politiet eller Beredskabet. Veteranerne fortjener anerkendelse og fortjener at blive lyttet til. Jeg arbejder for bedre bedre vilkår for veteranerne og deres familier i kommunen. Jeg arbejder for tilbud om hjælp og støtte til veteraner, som trænger til det. Jeg arbejder for rabatter og gratis tilbud til veteraner"
642,Torben Grinderslev,C,Frederiksberg Kommune,2,Sammenhængende stier og grønne områder,"Borgerne på Frederiksberg skal have bedre mulighed for at motionere, og derfor ønsker jeg flere sammenhængende stier og grønne områder, hvor man kan motionere, vandre og løbe. Jeg ønsker en tunnelforbindelse (rørforbindelse) mellem Frederiksberg Have og Søndermarken (under Roskildevej), flere motionsruter, adskilt fra trafikken, samt flere grønne områder til motion og udendørsaktiviteter","Sammenhængende stier og grønne områder : Borgerne på Frederiksberg skal have bedre mulighed for at motionere, og derfor ønsker jeg flere sammenhængende stier og grønne områder, hvor man kan motionere, vandre og løbe. Jeg ønsker en tunnelforbindelse (rørforbindelse) mellem Frederiksberg Have og Søndermarken (under Roskildevej), flere motionsruter, adskilt fra trafikken, samt flere grønne områder til motion og udendørsaktiviteter"
642,Torben Grinderslev,C,Frederiksberg Kommune,3,"Borgerne skal ud at motionere, det styrker sundhed og velvære","Borgerne på Frederiksberg skal ud at røre sig, fordi det vil fremme sundheden og velværen hos den enkelte. Jo mere man rører sig, jo bedre forhindrer man alvorlig sygdom, depression og overvægt. Hovedparten af borgerne skal røre sig mindst 5 km hver dag, kommunen skal hjælpe overvægtige borgere med motionstilbud og rådgivning om kost og motion. Folkeskolens elever skal ud at røre sig dagligt.","Borgerne skal ud at motionere, det styrker sundhed og velvære : Borgerne på Frederiksberg skal ud at røre sig, fordi det vil fremme sundheden og velværen hos den enkelte. Jo mere man rører sig, jo bedre forhindrer man alvorlig sygdom, depression og overvægt. Hovedparten af borgerne skal røre sig mindst 5 km hver dag, kommunen skal hjælpe overvægtige borgere med motionstilbud og rådgivning om kost og motion. Folkeskolens elever skal ud at røre sig dagligt."
634,Malou Ananiassen,C,Frederiksberg Kommune,1,Stop fortætningen – skab flere grønne åndehuller,"Frederiksberg skal ikke bygges tættere, men grønnere. Jeg kæmper for at bevare og udvide grønne områder i hele byen. Særligt brænder jeg for projektet ved Nordens Plads, hvor jeg bor og derfor kender potentialet. Jeg vil kæmpe for at forvandle det til et levende byrum, der samler os og sikrer plads, livskvalitet og fællesskab for nuværende og kommende generationer.","Stop fortætningen – skab flere grønne åndehuller : Frederiksberg skal ikke bygges tættere, men grønnere. Jeg kæmper for at bevare og udvide grønne områder i hele byen. Særligt brænder jeg for projektet ved Nordens Plads, hvor jeg bor og derfor kender potentialet. Jeg vil kæmpe for at forvandle det til et levende byrum, der samler os og sikrer plads, livskvalitet og fællesskab for nuværende og kommende generationer."
634,Malou Ananiassen,C,Frederiksberg Kommune,2,Bedre hjælp til udsatte borgere,"Som en der selv har været i en sårbar position, ved jeg, hvor afgørende den rette støtte er. Min rejse har lært mig, at den rette hjælp på rette tidspunkt kan forandre et liv. Jeg vil kæmpe for, at vi som samfund griber ind tidligt og stiller op for de mest sårbare, så alle får den støtte, de har brug for, til at trives.","Bedre hjælp til udsatte borgere : Som en der selv har været i en sårbar position, ved jeg, hvor afgørende den rette støtte er. Min rejse har lært mig, at den rette hjælp på rette tidspunkt kan forandre et liv. Jeg vil kæmpe for, at vi som samfund griber ind tidligt og stiller op for de mest sårbare, så alle får den støtte, de har brug for, til at trives."
634,Malou Ananiassen,C,Frederiksberg Kommune,3,Bedre rammer for erhvervslivet,"Frederiksberg skal være et sted, hvor små butikker, caféer og kreative initiativer trives. Et levende erhvervsliv er byens hjerte og giver liv og sjæl til vores lokalsamfund. Jeg vil styrke rammerne med færre benspænd, så der bliver mere plads til initiativ og innovation.","Bedre rammer for erhvervslivet : Frederiksberg skal være et sted, hvor små butikker, caféer og kreative initiativer trives. Et levende erhvervsliv er byens hjerte og giver liv og sjæl til vores lokalsamfund. Jeg vil styrke rammerne med færre benspænd, så der bliver mere plads til initiativ og innovation."
662,Tina Jacobsen,C,Frederiksberg Kommune,1,2 timers fri parkering tilbage,Det vil gavne butiks livet og gører det nemmer igen for alle,2 timers fri parkering tilbage : Det vil gavne butiks livet og gører det nemmer igen for alle
662,Tina Jacobsen,C,Frederiksberg Kommune,2,minder bureaukrati,Lad nu professionelle folk passe deres arbejde pædagoger og plejepersonale Små selvstændige borgere på Frederiksberg det skal være nemmere,minder bureaukrati : Lad nu professionelle folk passe deres arbejde pædagoger og plejepersonale Små selvstændige borgere på Frederiksberg det skal være nemmere
662,Tina Jacobsen,C,Frederiksberg Kommune,3,bevare de grønne åndehuller,Lad os værne om det grønne vi har på Frederiksberg det er jo det der gør os til noget helt særligt bevar og renovere de fine bygninger vi har frem  for at bygge nyt vi bor tæt nok som det er nu,bevare de grønne åndehuller : Lad os værne om det grønne vi har på Frederiksberg det er jo det der gør os til noget helt særligt bevar og renovere de fine bygninger vi har frem  for at bygge nyt vi bor tæt nok som det er nu
641,Klaus Eskelund,C,Frederiksberg Kommune,1,,,/19 | økonomi | Frederiksberg Kommune Flere opgaver i den offentlige sektor skal fremover løses af private virksomheder Uenig Klaus' svar Enig
641,Klaus Eskelund,C,Frederiksberg Kommune,2,,,"/19 | social & velfærd | Frederiksberg Kommune Offentlige institutioner tager for mange hensyn til religiøse minoriteter, for eksempel ved at tilbyde måltider uden svinekød Uenig Klaus' svar Enig"
641,Klaus Eskelund,C,Frederiksberg Kommune,3,,,/19 | trafik & transport | Frederiksberg Kommune Investering i vejnettet haster mere end investering i kollektiv trafik Uenig Klaus' svar Enig Vis alle Klaus Eskelunds mærkesag
641,Klaus Eskelund,C,Frederiksberg Kommune,1,I dag kl. 12,44,"Idræt og kultur : Jeg stiller op som IDRÆTTENS STEMME på Frederiksberg med særligt fokus på: - At skabe flere og bedre idrætsfaciliteter - At skabe bedre rammer for idrættens fællesskaber - At tænke idræt og byudvikling bedre sammen Om Klaus Eskelund Uddannelse Ph.d.-uddannelse Bopæl Frederiksberg Sociale medier KV25 lige nu KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget KV25 I dag kl. 12:26 Spillet om borgmesterposten står åbent: Nu bliver S mødt af krav om massive børneinvesteringer KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 KV25 I dag kl. 10:53 Klaus er ene mand på sin egen liste: ’Jeg har ikke været nem at putte ind i et parti’ KV25 I dag kl. 10:10 Det lugter af drama og målfoto: Anders og Anders i hård duel om magten i skandaleramt region KV25 I dag kl. 07:20 ’Hvis vi skal gøre nogen til borgmester, må de til lommerne’: Nyt børne-krav skruer op for valgdrama KV25 I dag kl. 06:24 Nej til homovielser kan koste vestjysk stemmesluger borgmesterposten - igen KV25 I går kl. 21:36 14-årige Lucas blander sig i KV-debatten: 'Unge bliver ofte overset' Nyhedsoverblik Penge 51 min. siden Efter massiv kritik tager erhvervsmand Novos nye bestyrelsesformand i forsvar Kultur 38 min. siden Sigurd Barrett efterlyste sin far for 21 år siden - i år fik han et gennembrud KV25 25. okt kl. 06:21 Langsomme ambulancer skal have bøder, mener DF-kandidat Liveblog Klima 6. nov kl. 15:14 Aarhus-demonstranter slår et slag for lokale klimaløsninger Liveblog KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 Penge I dag kl. 08:40 MILLIONER MILLIARDER: Lakridskongen abdicerer og har solgt sin sidste lakrids. Forklaringen bag lyder velkendt KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget Vejret I dag kl. 11:33 Se de flotte billeder af efterårets hidtil koldeste morgen 8 billeder Natur I går kl. 17:00 Forskere gør banebrydende RNA-fund i pivgammel mammut EU I dag kl. 11:03 ANALYSE I torsdags tog det yderste højre et afgørende skridt mod magten i Europa Gå til forsiden af dr.dk Nyheder Seneste nyt Regionalt Sport Vejret Ultra Nyt TV & Radio TV-Guide TV-programmer Se live-TV Gensyn Ultra Ramasjang Hør radio Services Mit DR-login Apps Tilgængelighed Nyhedsbreve Kontakt DR Tip os fortroligt DR og dine data Børn Ultra DR Lær Om DR Nyt fra DR Job i DR Presse Beredskab DR Koncerthuset Rundvisninger Vilkår på dr.dk Etik og rettelser Privatlivs­politik Vi tager ansvar for indholdet og er tilmeldt Pressenævnet DR Emil Holms Kanal 20 0999 København C Tlf. 35 20 30 40 Kontakt DR"
